x,y1,y2
3.58,19031.0,65.0
3.59,19029.0,75.0
3.6,19048.0,73.0
3.61,19189.0,59.0
3.62,19231.0,37.0
3.63,19148.0,52.0
3.64,19188.0,39.0
3.65,19262.0,75.0
3.66,19224.0,73.0
3.67,19225.0,68.0
3.68,19203.0,60.0
3.69,19238.0,53.0
3.7,19257.0,39.0
3.71,19196.0,67.0
3.72,19113.0,74.0
3.73,19081.0,49.0
3.74,19211.0,70.0
3.75,19265.0,74.0
3.76,19148.0,57.0
3.77,19136.0,78.0
3.78,19076.0,40.0
3.79,19291.0,27.0
3.8,19261.0,35.0
3.81,19241.0,43.0
3.82,19199.0,58.0
3.83,19353.0,80.0
3.84,19439.0,65.0
3.85,19379.0,64.0
3.86,19298.0,82.0
3.87,19337.0,64.0
3.88,19385.0,50.0
3.89,19474.0,64.0
3.9,19395.0,86.0
3.91,19363.0,45.0
3.92,19443.0,57.0
3.93,19458.0,76.0
3.94,19430.0,59.0
3.95,19438.0,64.0
3.96,19485.0,53.0
3.97,19551.0,21.0
3.98,19502.0,73.0
3.99,19521.0,57.0
4.0,19507.0,48.0
4.01,19566.0,70.0
4.02,19639.0,58.0
4.03,19613.0,63.0
4.04,19538.0,73.0
4.05,19576.0,76.0
4.06,19619.0,30.0
4.07,19647.0,20.0
4.08,19562.0,71.0
4.09,19537.0,78.0
4.1,19554.0,44.0
4.11,19615.0,60.0
4.12,19496.0,54.0
4.13,19504.0,51.0
4.14,19562.0,58.0
4.15,19564.0,32.0
4.16,19678.0,37.0
4.17,19653.0,40.0
4.18,19672.0,58.0
4.19,19694.0,43.0
4.2,19718.0,37.0
4.21,19614.0,85.0
4.22,19633.0,64.0
4.23,19571.0,69.0
4.24,19642.0,48.0
4.25,19594.0,54.0
4.26,19610.0,70.0
4.27,19523.0,70.0
4.28,19621.0,77.0
4.29,19661.0,60.0
4.3,19609.0,46.0
4.31,19634.0,49.0
4.32,19635.0,50.0
4.33,19739.0,66.0
4.34,19771.0,56.0
4.35,19625.0,44.0
4.36,19624.0,71.0
4.37,19658.0,24.0
4.38,19751.0,48.0
4.39,19703.0,55.0
4.4,19694.0,70.0
4.41,19739.0,83.0
4.42,19791.0,37.0
4.43,19789.0,57.0
4.44,19676.0,75.0
4.45,19604.0,62.0
4.46,19690.0,29.0
4.47,19744.0,40.0
4.48,19758.0,76.0
4.49,19742.0,83.0
4.5,19715.0,69.0
4.51,19800.0,51.0
4.52,19800.0,61.0
4.53,19738.0,50.0
4.54,19698.0,55.0
4.55,19656.0,74.0
4.56,19747.0,53.0
4.57,19795.0,62.0
4.58,19652.0,77.0
4.59,19735.0,46.0
4.6,19631.0,55.0
4.61,19756.0,30.0
4.62,19690.0,62.0
4.63,19698.0,90.0
4.64,19748.0,66.0
4.65,19764.0,71.0
4.66,19750.0,43.0
4.67,19647.0,83.0
4.68,19652.0,56.0
4.69,19663.0,55.0
4.7,19702.0,52.0
4.71,19667.0,75.0
4.72,19653.0,59.0
4.73,19649.0,62.0
4.74,19759.0,66.0
4.75,19784.0,79.0
4.76,19607.0,60.0
4.77,19641.0,58.0
4.78,19706.0,50.0
4.79,19638.0,83.0
4.8,19615.0,90.0
4.81,19613.0,45.0
4.82,19634.0,43.0
4.83,19622.0,78.0
4.84,19665.0,74.0
4.85,19566.0,50.0
4.86,19509.0,28.0
4.87,19627.0,27.0
4.88,19637.0,71.0
4.89,19616.0,106.0
4.9,19560.0,78.0
4.91,19605.0,59.0
4.92,19631.0,62.0
4.93,19667.0,69.0
4.94,19560.0,85.0
4.95,19519.0,77.0
4.96,19597.0,41.0
4.97,19537.0,48.0
4.98,19502.0,36.0
4.99,19435.0,79.0
5.0,19390.0,52.0
5.01,19370.0,57.0
5.02,19348.0,47.0
5.03,19230.0,57.0
5.04,19231.0,53.0
5.05,19175.0,56.0
5.06,19190.0,25.0
5.07,19125.0,63.0
5.08,18942.0,39.0
5.09,19019.0,68.0
5.1,19057.0,80.0
5.11,19013.0,50.0
5.12,18926.0,70.0
5.13,18909.0,84.0
5.14,18923.0,61.0
5.15,18837.0,50.0
5.16,18694.0,46.0
5.17,18639.0,54.0
5.18,18530.0,65.0
5.19,18666.0,57.0
5.2,18591.0,49.0
5.21,18438.0,48.0
5.22,18384.0,59.0
5.23,18426.0,37.0
5.24,18378.0,74.0
5.25,18294.0,71.0
5.26,18236.0,46.0
5.27,18121.0,61.0
5.28,18153.0,51.0
5.29,18123.0,62.0
5.3,17988.0,64.0
5.31,17782.0,45.0
5.32,17764.0,65.0
5.33,17809.0,65.0
5.34,17678.0,39.0
5.35,17504.0,58.0
5.36,17451.0,41.0
5.37,17405.0,47.0
5.38,17368.0,54.0
5.39,17289.0,61.0
5.4,17186.0,65.0
5.41,17151.0,53.0
5.42,17196.0,37.0
5.43,17100.0,36.0
5.44,16955.0,61.0
5.45,16925.0,47.0
5.46,16941.0,75.0
5.47,16824.0,87.0
5.48,16635.0,45.0
5.49,16511.0,67.0
5.5,16483.0,71.0
5.51,16460.0,19.0
5.52,16298.0,70.0
5.53,16109.0,78.0
5.54,16022.0,51.0
5.55,15997.0,65.0
5.56,15892.0,71.0
5.57,15749.0,72.0
5.58,15646.0,44.0
5.59,15562.0,59.0
5.6,15564.0,38.0
5.61,15473.0,83.0
5.62,15274.0,59.0
5.63,15158.0,73.0
5.64,15113.0,61.0
5.65,14992.0,66.0
5.66,14863.0,63.0
5.67,14566.0,59.0
5.68,14574.0,42.0
5.69,14445.0,44.0
5.7,14378.0,70.0
5.71,14175.0,63.0
5.72,14034.0,49.0
5.73,13949.0,44.0
5.74,13832.0,39.0
5.75,13674.0,63.0
5.76,13529.0,47.0
5.77,13393.0,62.0
5.78,13373.0,73.0
5.79,13245.0,50.0
5.8,13111.0,60.0
5.81,12997.0,59.0
5.82,12917.0,63.0
5.83,12862.0,41.0
5.84,12736.0,81.0
5.85,12518.0,59.0
5.86,12566.0,42.0
5.87,12449.0,41.0
5.88,12336.0,50.0
5.89,12186.0,73.0
5.9,12078.0,56.0
5.91,12045.0,56.0
5.92,11963.0,69.0
5.93,11825.0,73.0
5.94,11740.0,70.0
5.95,11617.0,37.0
5.96,11647.0,76.0
5.97,11573.0,65.0
5.98,11401.0,65.0
5.99,11389.0,79.0
6.0,11326.0,57.0
6.01,11267.0,65.0
6.02,11162.0,60.0
6.03,11036.0,49.0
6.04,10957.0,60.0
6.05,10957.0,54.0
6.06,10890.0,45.0
6.07,10746.0,46.0
6.08,10688.0,62.0
6.09,10651.0,69.0
6.1,10566.0,51.0
6.11,10461.0,77.0
6.12,10379.0,62.0
6.13,10254.0,75.0
6.14,10269.0,66.0
6.15,10268.0,67.0
6.16,10139.0,82.0
6.17,10045.0,63.0
6.18,10100.0,45.0
6.19,9971.0,41.0
6.2,9992.0,58.0
6.21,9853.0,32.0
6.22,9785.0,46.0
6.23,9830.0,91.0
6.24,9818.0,34.0
6.25,9661.0,70.0
6.26,9621.0,48.0
6.27,9608.0,48.0
6.28,9615.0,45.0
6.29,9625.0,48.0
6.3,9537.0,67.0
6.31,9561.0,71.0
6.32,9448.0,34.0
6.33,9545.0,48.0
6.34,9527.0,91.0
6.35,9443.0,55.0
6.36,9538.0,66.0
6.37,9515.0,49.0
6.38,9638.0,80.0
6.39,9453.0,63.0
6.4,9548.0,31.0
6.41,9507.0,59.0
6.42,9592.0,37.0
6.43,9577.0,51.0
6.44,9517.0,54.0
6.45,9496.0,40.0
6.46,9554.0,50.0
6.47,9651.0,59.0
6.48,9581.0,62.0
6.49,9607.0,61.0
6.5,9747.0,80.0
6.51,9697.0,28.0
6.52,9770.0,53.0
6.53,9829.0,57.0
6.54,9730.0,42.0
6.55,9865.0,54.0
6.56,9919.0,31.0
6.57,9882.0,83.0
6.58,9905.0,59.0
6.59,9931.0,64.0
6.6,9940.0,54.0
6.61,9904.0,67.0
6.62,9964.0,58.0
6.63,9897.0,33.0
6.64,9920.0,49.0
6.65,9963.0,54.0
6.66,9985.0,67.0
6.67,9950.0,66.0
6.68,10036.0,49.0
6.69,10002.0,35.0
6.7,10102.0,67.0
6.71,10041.0,57.0
6.72,10049.0,61.0
6.73,10189.0,35.0
6.74,10247.0,61.0
6.75,10229.0,61.0
6.76,10199.0,64.0
6.77,10177.0,54.0
6.78,10308.0,53.0
6.79,10363.0,47.0
6.8,10215.0,52.0
6.81,10246.0,63.0
6.82,10315.0,37.0
6.83,10373.0,42.0
6.84,10405.0,56.0
6.85,10376.0,75.0
6.86,10344.0,67.0
6.87,10458.0,53.0
6.88,10521.0,73.0
6.89,10454.0,69.0
6.9,10480.0,62.0
6.91,10559.0,62.0
6.92,10577.0,54.0
6.93,10541.0,65.0
6.94,10611.0,71.0
6.95,10591.0,57.0
6.96,10660.0,50.0
6.97,10656.0,47.0
6.98,10692.0,60.0
6.99,10686.0,64.0
7.0,10676.0,57.0
7.01,10749.0,60.0
7.02,10697.0,62.0
7.03,10695.0,58.0
7.04,10746.0,69.0
7.05,10748.0,40.0
7.06,10804.0,47.0
7.07,10777.0,37.0
7.08,10736.0,49.0
7.09,10777.0,54.0
7.1,10859.0,47.0
7.11,10880.0,72.0
7.12,10818.0,56.0
7.13,10781.0,54.0
7.14,10844.0,40.0
7.15,10825.0,32.0
7.16,10806.0,59.0
7.17,10806.0,68.0
7.18,10790.0,57.0
7.19,10850.0,56.0
7.2,10821.0,40.0
7.21,10864.0,64.0
7.22,10862.0,49.0
7.23,10954.0,58.0
7.24,10996.0,45.0
7.25,10991.0,70.0
7.26,11002.0,59.0
7.27,11073.0,46.0
7.28,11147.0,66.0
7.29,11259.0,52.0
7.3,11170.0,43.0
7.31,11215.0,58.0
7.32,11304.0,45.0
7.33,11386.0,68.0
7.34,11328.0,76.0
7.35,11355.0,63.0
7.36,11364.0,50.0
7.37,11463.0,51.0
7.38,11505.0,43.0
7.39,11450.0,69.0
7.4,11502.0,62.0
7.41,11557.0,52.0
7.42,11634.0,72.0
7.43,11686.0,76.0
7.44,11619.0,63.0
7.45,11646.0,44.0
7.46,11672.0,58.0
7.47,11744.0,51.0
7.48,11689.0,62.0
7.49,11702.0,55.0
7.5,11684.0,45.0
7.51,11776.0,43.0
7.52,11847.0,44.0
7.53,11734.0,55.0
7.54,11721.0,48.0
7.55,11766.0,50.0
7.56,11825.0,56.0
7.57,11747.0,46.0
7.58,11777.0,65.0
7.59,11768.0,66.0
7.6,11826.0,40.0
7.61,11903.0,51.0
7.62,11844.0,69.0
7.63,11874.0,35.0
7.64,11945.0,51.0
7.65,11974.0,53.0
7.66,11839.0,48.0
7.67,11909.0,72.0
7.68,11897.0,75.0
7.69,11902.0,41.0
7.7,12033.0,53.0
7.71,11952.0,72.0
7.72,11914.0,63.0
7.73,11943.0,33.0
7.74,12005.0,45.0
7.75,12044.0,58.0
7.76,11999.0,64.0
7.77,12077.0,53.0
7.78,12176.0,48.0
7.79,12166.0,33.0
7.8,12152.0,42.0
7.81,12172.0,37.0
7.82,12244.0,54.0
7.83,12247.0,66.0
7.84,12256.0,67.0
7.85,12256.0,60.0
7.86,12232.0,60.0
7.87,12288.0,47.0
7.88,12331.0,36.0
7.89,12258.0,70.0
7.9,12257.0,64.0
7.91,12326.0,46.0
7.92,12393.0,41.0
7.93,12384.0,77.0
7.94,12390.0,57.0
7.95,12383.0,49.0
7.96,12442.0,43.0
7.97,12484.0,49.0
7.98,12423.0,82.0
7.99,12401.0,66.0
8.0,12448.0,64.0
8.01,12500.0,53.0
8.02,12495.0,76.0
8.03,12431.0,68.0
8.04,12450.0,57.0
8.05,12495.0,30.0
8.06,12610.0,45.0
8.07,12575.0,62.0
8.08,12467.0,61.0
8.09,12558.0,67.0
8.1,12562.0,57.0
8.11,12608.0,75.0
8.12,12484.0,58.0
8.13,12564.0,57.0
8.14,12636.0,39.0
8.15,12611.0,35.0
8.16,12656.0,70.0
8.17,12645.0,68.0
8.18,12711.0,54.0
8.19,12700.0,37.0
8.2,12733.0,67.0
8.21,12639.0,50.0
8.22,12687.0,61.0
8.23,12736.0,56.0
8.24,12717.0,51.0
8.25,12679.0,60.0
8.26,12713.0,59.0
8.27,12699.0,47.0
8.28,12785.0,47.0
8.29,12855.0,70.0
8.3,12772.0,70.0
8.31,12776.0,42.0
8.32,12856.0,45.0
8.33,12921.0,55.0
8.34,12901.0,52.0
8.35,12880.0,75.0
8.36,12896.0,38.0
8.37,12992.0,46.0
8.38,13017.0,47.0
8.39,12952.0,65.0
8.4,12912.0,78.0
8.41,13021.0,50.0
8.42,13009.0,57.0
8.43,12989.0,63.0
8.44,13013.0,45.0
8.45,12944.0,53.0
8.46,13073.0,70.0
8.47,13038.0,29.0
8.48,13003.0,60.0
8.49,12988.0,98.0
8.5,13054.0,39.0
8.51,13089.0,56.0
8.52,13137.0,72.0
